Jaar_Maand,Product,Label_Naam,Beginstand,Jaarpremie_Beginstand,Eindstand,Jaarpremie_Eindstand,NewBusiness,Jaarpremie_NewBusiness,Royementen,Geroyeerde_Jaarpremie,Prolongaties,Jaarpremie_voor_Prolongatie,Jaarpremie_na_Prolongatie,Mutaties,Jaarpremie_voor_Mutatie,Jaarpremie_na_Mutatie,Gemiddelde_Jaarpremie_Beginstand,Gemiddelde_Jaarpremie_Eindstand,Jaarpremie_Prolongatie,Gemiddelde_Jaarpremie_voor_Prolongatie,Gemiddelde_Jaarpremie_na_Prolongatie
201804,Auto Particulier,Mitsubishi Polis,81,37596.27,80,36881.90,0,0.00,1,0.00,9,4611.44,3897.07,0,0.00,0.00,464.151481,461.023750,-714.37,512.382222,433.007777
201805,Auto Particulier,Mitsubishi Polis,80,36881.90,79,36182.35,1,336.95,2,635.61,5,3051.91,2651.02,0,0.00,0.00,461.023750,458.004430,-400.89,610.382000,530.204000
201806,Auto Particulier,Mitsubishi Polis,79,36182.35,80,36415.87,1,338.75,0,0.00,7,3910.84,3805.61,0,0.00,0.00,458.004430,455.198375,-105.23,558.691428,543.658571
201807,Auto Particulier,Mitsubishi Polis,80,36415.87,8,3360.12,0,0.00,66,30582.31,0,0.00,0.00,0,0.00,0.00,455.198375,420.015000,0.00,0.000000,0.000000
201808,Auto Particulier,Mitsubishi Polis,8,3360.12,8,3626.61,2,1030.66,2,764.17,0,0.00,0.00,1,578.39,578.39,420.015000,453.326250,0.00,0.000000,0.000000
201809,Auto Particulier,Mitsubishi Polis,8,3626.61,8,3626.61,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,453.326250,453.326250,0.00,0.000000,0.000000
201810,Auto Particulier,Mitsubishi Polis,8,3626.61,8,3922.37,1,670.11,1,361.71,0,0.00,0.00,1,670.11,657.47,453.326250,490.296250,0.00,0.000000,0.000000
201811,Auto Particulier,Mitsubishi Polis,8,3922.37,8,3603.26,2,783.11,2,1086.19,0,0.00,0.00,1,384.83,368.80,490.296250,450.407500,0.00,0.000000,0.000000
201812,Auto Particulier,Mitsubishi Polis,8,3603.26,6,2455.21,0,0.00,2,1148.05,0,0.00,0.00,0,0.00,0.00,450.407500,409.201666,0.00,0.000000,0.000000
201901,Auto Particulier,Mitsubishi Polis,6,2455.21,7,3063.95,1,608.74,0,0.00,0,0.00,0.00,2,1217.48,1217.48,409.201666,437.707142,0.00,0.000000,0.000000
201902,Auto Particulier,Mitsubishi Polis,7,3063.95,8,3911.52,1,847.57,0,0.00,0,0.00,0.00,0,0.00,0.00,437.707142,488.940000,0.00,0.000000,0.000000
201903,Auto Particulier,Mitsubishi Polis,8,3911.52,8,3911.52,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,488.940000,488.940000,0.00,0.000000,0.000000
201904,Auto Particulier,Mitsubishi Polis,8,3911.52,8,3911.52,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,488.940000,488.940000,0.00,0.000000,0.000000
201905,Auto Particulier,Mitsubishi Polis,8,3911.52,10,5269.83,2,1358.31,0,0.00,1,0.00,0.00,0,0.00,0.00,488.940000,526.983000,0.00,0.000000,0.000000
201906,Auto Particulier,Mitsubishi Polis,10,5269.83,11,6049.51,1,779.68,0,0.00,0,0.00,0.00,0,0.00,0.00,526.983000,549.955454,0.00,0.000000,0.000000
201907,Auto Particulier,Mitsubishi Polis,11,6049.51,12,6464.97,1,428.44,0,0.00,0,0.00,0.00,1,428.44,415.46,549.955454,538.747500,0.00,0.000000,0.000000
201908,Auto Particulier,Mitsubishi Polis,12,6464.97,13,8033.57,2,1737.37,1,368.80,2,1030.66,1230.69,0,0.00,0.00,538.747500,617.966923,200.03,515.330000,615.345000
201909,Auto Particulier,Mitsubishi Polis,13,8033.57,13,8033.57,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,617.966923,617.966923,0.00,0.000000,0.000000
201910,Auto Particulier,Mitsubishi Polis,13,8033.57,13,8502.17,0,0.00,0,0.00,1,657.47,1126.07,2,2273.80,2273.80,617.966923,654.013076,468.60,657.470000,1126.070000
201911,Auto Particulier,Mitsubishi Polis,13,8502.17,14,8854.37,1,323.42,0,0.00,1,398.28,427.06,0,0.00,0.00,654.013076,632.455000,28.78,398.280000,427.060000
201912,Auto Particulier,Mitsubishi Polis,14,8854.37,15,9325.21,1,445.51,0,0.00,0,0.00,0.00,1,445.51,470.84,632.455000,621.680666,0.00,0.000000,0.000000
202001,Auto Particulier,Mitsubishi Polis,15,9325.21,14,8876.75,0,0.00,1,494.64,1,608.74,654.92,0,0.00,0.00,621.680666,634.053571,46.18,608.740000,654.920000
202002,Auto Particulier,Mitsubishi Polis,14,8876.75,14,8907.77,0,0.00,0,0.00,1,847.57,878.59,0,0.00,0.00,634.053571,636.269285,31.02,847.570000,878.590000
202003,Auto Particulier,Mitsubishi Polis,14,8907.77,14,8907.77,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,636.269285,636.269285,0.00,0.000000,0.000000
202004,Auto Particulier,Mitsubishi Polis,14,8907.77,13,7781.70,0,0.00,1,1126.07,0,0.00,0.00,0,0.00,0.00,636.269285,598.592307,0.00,0.000000,0.000000
202005,Auto Particulier,Mitsubishi Polis,13,7781.70,13,7789.76,0,0.00,0,0.00,3,1358.31,1366.37,0,0.00,0.00,598.592307,599.212307,8.06,452.770000,455.456666
202006,Auto Particulier,Mitsubishi Polis,13,7789.76,13,7812.52,0,0.00,0,0.00,1,779.68,802.44,0,0.00,0.00,599.212307,600.963076,22.76,779.680000,802.440000
202007,Auto Particulier,Mitsubishi Polis,13,7812.52,13,7841.01,0,0.00,0,0.00,1,415.46,443.95,0,0.00,0.00,600.963076,603.154615,28.49,415.460000,443.950000
202008,Auto Particulier,Mitsubishi Polis,13,7841.01,13,7955.54,0,0.00,0,0.00,3,2473.42,2587.95,0,0.00,0.00,603.154615,611.964615,114.53,824.473333,862.650000
202009,Auto Particulier,Mitsubishi Polis,13,7955.54,14,8715.64,1,760.10,0,0.00,0,0.00,0.00,0,0.00,0.00,611.964615,622.545714,0.00,0.000000,0.000000
202010,Auto Particulier,Mitsubishi Polis,14,8715.64,13,8392.22,0,0.00,1,323.42,0,0.00,0.00,0,0.00,0.00,622.545714,645.555384,0.00,0.000000,0.000000
202011,Auto Particulier,Mitsubishi Polis,13,8392.22,13,8435.39,0,0.00,0,0.00,1,427.06,470.23,0,0.00,0.00,645.555384,648.876153,43.17,427.060000,470.230000
202012,Auto Particulier,Mitsubishi Polis,13,8435.39,13,8471.39,0,0.00,0,0.00,1,470.84,506.84,0,0.00,0.00,648.876153,651.645384,36.00,470.840000,506.840000
202101,Auto Particulier,Mitsubishi Polis,13,8471.39,13,8432.58,0,0.00,0,0.00,0,0.00,0.00,1,654.92,616.11,651.645384,648.660000,0.00,0.000000,0.000000
202102,Auto Particulier,Mitsubishi Polis,13,8432.58,13,8079.98,1,438.87,1,832.09,1,878.59,919.21,0,0.00,0.00,648.660000,621.536923,40.62,878.590000,919.210000
202103,Auto Particulier,Mitsubishi Polis,13,8079.98,13,8079.98,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,621.536923,621.536923,0.00,0.000000,0.000000
202104,Auto Particulier,Mitsubishi Polis,13,8079.98,13,8079.98,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,621.536923,621.536923,0.00,0.000000,0.000000
202105,Auto Particulier,Mitsubishi Polis,13,8079.98,13,8205.72,0,0.00,0,0.00,3,1366.37,1492.11,0,0.00,0.00,621.536923,631.209230,125.74,455.456666,497.370000
202106,Auto Particulier,Mitsubishi Polis,13,8205.72,13,8193.18,0,0.00,0,0.00,1,802.44,789.90,0,0.00,0.00,631.209230,630.244615,-12.54,802.440000,789.900000
202107,Auto Particulier,Mitsubishi Polis,13,8193.18,13,8212.39,0,0.00,0,0.00,1,443.95,463.16,0,0.00,0.00,630.244615,631.722307,19.21,443.950000,463.160000
202108,Auto Particulier,Mitsubishi Polis,13,8212.39,13,8164.00,0,0.00,0,0.00,2,1755.86,1707.47,0,0.00,0.00,631.722307,628.000000,-48.39,877.930000,853.735000
202109,Auto Particulier,Mitsubishi Polis,13,8164.00,13,8294.94,0,0.00,0,0.00,1,760.10,891.04,0,0.00,0.00,628.000000,638.072307,130.94,760.100000,891.040000
202110,Auto Particulier,Mitsubishi Polis,13,8294.94,14,8943.90,1,648.96,0,0.00,0,0.00,0.00,0,0.00,0.00,638.072307,638.850000,0.00,0.000000,0.000000
202111,Auto Particulier,Mitsubishi Polis,14,8943.90,15,9847.89,1,800.42,0,0.00,1,470.23,573.80,1,800.42,800.42,638.850000,656.526000,103.57,470.230000,573.800000
202112,Auto Particulier,Mitsubishi Polis,15,9847.89,15,9864.83,0,0.00,0,0.00,1,506.84,523.78,0,0.00,0.00,656.526000,657.655333,16.94,506.840000,523.780000
202201,Auto Particulier,Mitsubishi Polis,15,9864.83,16,10328.38,1,436.34,0,0.00,1,616.11,643.32,0,0.00,0.00,657.655333,645.523750,27.21,616.110000,643.320000
202202,Auto Particulier,Mitsubishi Polis,16,10328.38,16,10371.43,0,0.00,0,0.00,2,1358.08,1401.13,0,0.00,0.00,645.523750,648.214375,43.05,679.040000,700.565000
202203,Auto Particulier,Mitsubishi Polis,16,10371.43,16,10371.43,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,648.214375,648.214375,0.00,0.000000,0.000000
202204,Auto Particulier,Mitsubishi Polis,16,10371.43,16,10371.43,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,648.214375,648.214375,0.00,0.000000,0.000000
202205,Auto Particulier,Mitsubishi Polis,16,10371.43,17,11468.51,1,1051.04,0,0.00,3,1492.11,1538.15,0,0.00,0.00,648.214375,674.618235,46.04,497.370000,512.716666
202206,Auto Particulier,Mitsubishi Polis,17,11468.51,17,11458.72,0,0.00,0,0.00,1,789.90,780.11,2,1560.22,1560.22,674.618235,674.042352,-9.79,789.900000,780.110000
202207,Auto Particulier,Mitsubishi Polis,17,11458.72,16,10431.34,0,0.00,1,1051.04,1,463.16,486.82,0,0.00,0.00,674.042352,651.958750,23.66,463.160000,486.820000
202208,Auto Particulier,Mitsubishi Polis,16,10431.34,15,9353.76,1,364.50,2,1372.58,2,1707.47,1637.97,0,0.00,0.00,651.958750,623.584000,-69.50,853.735000,818.985000
202209,Auto Particulier,Mitsubishi Polis,15,9353.76,17,10592.80,2,1249.01,0,0.00,1,891.04,881.07,0,0.00,0.00,623.584000,623.105882,-9.97,891.040000,881.070000
202210,Auto Particulier,Mitsubishi Polis,17,10592.80,18,11641.91,1,1049.11,0,0.00,0,0.00,0.00,1,1049.11,1049.11,623.105882,646.772777,0.00,0.000000,0.000000
202211,Auto Particulier,Mitsubishi Polis,18,11641.91,18,11673.40,0,0.00,0,0.00,2,1374.22,1405.71,0,0.00,0.00,646.772777,648.522222,31.49,687.110000,702.855000
202212,Auto Particulier,Mitsubishi Polis,18,11673.40,19,12857.35,1,1139.95,0,0.00,1,523.78,528.03,1,1139.95,1179.70,648.522222,676.702631,4.25,523.780000,528.030000
202301,Auto Particulier,Mitsubishi Polis,19,12857.35,19,12907.59,0,0.00,0,0.00,2,1079.66,1129.90,0,0.00,0.00,676.702631,679.346842,50.24,539.830000,564.950000
202302,Auto Particulier,Mitsubishi Polis,19,12907.59,19,12801.17,0,0.00,0,0.00,2,1401.13,1379.76,1,910.43,825.38,679.346842,673.745789,-21.37,700.565000,689.880000
202303,Auto Particulier,Mitsubishi Polis,19,12801.17,19,12801.17,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,673.745789,673.745789,0.00,0.000000,0.000000
202304,Auto Particulier,Mitsubishi Polis,19,12801.17,19,12801.17,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,673.745789,673.745789,0.00,0.000000,0.000000
202305,Auto Particulier,Mitsubishi Polis,19,12801.17,19,12833.45,0,0.00,0,0.00,2,814.53,846.81,0,0.00,0.00,673.745789,675.444736,32.28,407.265000,423.405000
202306,Auto Particulier,Mitsubishi Polis,19,12833.45,19,12858.62,0,0.00,0,0.00,1,780.11,805.28,0,0.00,0.00,675.444736,676.769473,25.17,780.110000,805.280000
202307,Auto Particulier,Mitsubishi Polis,19,12858.62,19,12903.97,0,0.00,0,0.00,1,486.82,532.17,0,0.00,0.00,676.769473,679.156315,45.35,486.820000,532.170000
202308,Auto Particulier,Mitsubishi Polis,19,12903.97,19,13024.69,0,0.00,0,0.00,3,2002.47,2047.28,1,1119.61,1195.52,679.156315,685.510000,44.81,667.490000,682.426666
202309,Auto Particulier,Mitsubishi Polis,19,13024.69,19,13140.93,0,0.00,0,0.00,3,2130.08,2246.32,0,0.00,0.00,685.510000,691.627894,116.24,710.026666,748.773333
202310,Auto Particulier,Mitsubishi Polis,19,13140.93,19,13214.91,0,0.00,0,0.00,1,1049.11,1123.09,0,0.00,0.00,691.627894,695.521578,73.98,1049.110000,1123.090000
202311,Auto Particulier,Mitsubishi Polis,19,13214.91,20,14138.18,1,836.92,0,0.00,1,832.65,909.03,1,573.06,583.03,695.521578,706.909000,76.38,832.650000,909.030000
202312,Auto Particulier,Mitsubishi Polis,20,14138.18,20,14174.76,0,0.00,0,0.00,2,1707.73,1744.31,0,0.00,0.00,706.909000,708.738000,36.58,853.865000,872.155000
202401,Auto Particulier,Mitsubishi Polis,20,14174.76,21,14897.27,1,649.91,0,0.00,2,1129.90,1202.50,1,649.91,649.91,708.738000,709.393809,72.60,564.950000,601.250000
202402,Auto Particulier,Mitsubishi Polis,21,14897.27,21,14910.09,0,0.00,0,0.00,2,1294.71,1307.53,0,0.00,0.00,709.393809,710.004285,12.82,647.355000,653.765000
202403,Auto Particulier,Mitsubishi Polis,21,14910.09,19,14198.42,0,0.00,2,711.67,0,0.00,0.00,0,0.00,0.00,710.004285,747.285263,0.00,0.000000,0.000000
202404,Auto Particulier,Mitsubishi Polis,19,14198.42,19,14198.42,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,747.285263,747.285263,0.00,0.000000,0.000000
202405,Auto Particulier,Mitsubishi Polis,19,14198.42,18,13351.61,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,747.285263,741.756111,0.00,0.000000,0.000000
202406,Auto Particulier,Mitsubishi Polis,18,13351.61,18,13424.58,0,0.00,0,0.00,1,805.28,878.25,0,0.00,0.00,741.756111,745.810000,72.97,805.280000,878.250000
202407,Auto Particulier,Mitsubishi Polis,18,13424.58,19,14193.88,1,731.61,0,0.00,1,532.17,612.62,1,731.61,688.85,745.810000,747.046315,80.45,532.170000,612.620000
202408,Auto Particulier,Mitsubishi Polis,19,14193.88,19,14340.27,0,0.00,0,0.00,3,2123.19,2269.58,0,0.00,0.00,747.046315,754.751052,146.39,707.730000,756.526666
202409,Auto Particulier,Mitsubishi Polis,19,14340.27,20,14895.50,1,342.24,0,0.00,3,2246.32,2462.54,0,0.00,0.00,754.751052,744.775000,216.22,748.773333,820.846666
202410,Auto Particulier,Mitsubishi Polis,20,14895.50,20,15060.30,0,0.00,0,0.00,1,1123.08,1268.52,20,14895.50,14914.86,744.775000,753.015000,145.44,1123.080000,1268.520000
202411,Auto Particulier,Mitsubishi Polis,20,15060.30,20,15289.77,0,0.00,0,0.00,3,2328.75,2558.22,0,0.00,0.00,753.015000,764.488500,229.47,776.250000,852.740000
202412,Auto Particulier,Mitsubishi Polis,20,15289.77,20,15410.13,0,0.00,0,0.00,2,1744.08,1864.44,0,0.00,0.00,764.488500,770.506500,120.36,872.040000,932.220000
202501,Auto Particulier,Mitsubishi Polis,20,15410.13,19,15103.77,0,0.00,1,457.56,2,1140.71,1291.91,0,0.00,0.00,770.506500,794.935263,151.20,570.355000,645.955000
202502,Auto Particulier,Mitsubishi Polis,19,15103.77,19,15205.25,0,0.00,0,0.00,2,1315.44,1416.92,0,0.00,0.00,794.935263,800.276315,101.48,657.720000,708.460000
202503,Auto Particulier,Mitsubishi Polis,19,15205.25,19,15205.25,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,800.276315,800.276315,0.00,0.000000,0.000000
202504,Auto Particulier,Mitsubishi Polis,19,15205.25,18,13936.73,0,0.00,1,1268.52,0,0.00,0.00,1,646.92,646.92,800.276315,774.262777,0.00,0.000000,0.000000
202505,Auto Particulier,Mitsubishi Polis,18,13936.73,18,13936.73,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,774.262777,774.262777,0.00,0.000000,0.000000
202506,Auto Particulier,Mitsubishi Polis,18,13936.73,18,14104.05,0,0.00,0,0.00,1,886.72,1054.04,0,0.00,0.00,774.262777,783.558333,167.32,886.720000,1054.040000
202507,Auto Particulier,Mitsubishi Polis,18,14104.05,18,13900.65,0,0.00,0,0.00,2,1301.57,1442.93,1,653.16,308.40,783.558333,772.258333,141.36,650.785000,721.465000
202508,Auto Particulier,Mitsubishi Polis,18,13900.65,18,14021.78,0,0.00,0,0.00,2,1812.04,1975.41,1,606.84,564.60,772.258333,778.987777,163.37,906.020000,987.705000
202509,Auto Particulier,Mitsubishi Polis,18,14021.78,17,13253.03,0,0.00,1,1035.64,4,2804.91,3119.21,1,1083.05,1035.64,778.987777,779.590000,314.30,701.227500,779.802500
202510,Auto Particulier,Mitsubishi Polis,17,13253.03,17,13253.03,0,0.00,0,0.00,0,0.00,0.00,2,1293.84,1293.84,779.590000,779.590000,0.00,0.000000,0.000000
202511,Auto Particulier,Mitsubishi Polis,17,13253.03,17,13863.40,0,0.00,0,0.00,3,2558.22,3168.59,0,0.00,0.00,779.590000,815.494117,610.37,852.740000,1056.196666
202512,Auto Particulier,Mitsubishi Polis,17,13863.40,16,12973.25,0,0.00,1,1397.03,2,1822.20,2005.80,1,1367.52,1690.80,815.494117,810.828125,183.60,911.100000,1002.900000
201510,Auto Particulier,Nissan Polis,9,4485.14,29,15276.66,20,10478.37,0,0.00,0,0.00,0.00,11,5823.41,6136.56,498.348888,526.781379,0.00,0.000000,0.000000
201511,Auto Particulier,Nissan Polis,29,15276.66,81,44141.32,53,29244.96,1,933.59,0,0.00,0.00,28,14989.64,15542.93,526.781379,544.954567,0.00,0.000000,0.000000
201512,Auto Particulier,Nissan Polis,81,44141.32,138,74076.63,58,28675.03,2,1313.95,0,0.00,0.00,44,24237.98,25852.15,544.954567,536.787173,0.00,0.000000,0.000000
201601,Auto Particulier,Nissan Polis,138,74076.63,213,113302.40,77,39586.02,2,1610.91,0,0.00,0.00,49,26548.84,27799.50,536.787173,531.936150,0.00,0.000000,0.000000
201602,Auto Particulier,Nissan Polis,213,113302.40,273,143782.35,64,32287.58,3,1710.79,0,0.00,0.00,46,23422.50,23969.37,531.936150,526.675274,0.00,0.000000,0.000000
201603,Auto Particulier,Nissan Polis,273,143782.35,365,194428.05,94,49311.49,2,736.78,0,0.00,0.00,58,30723.67,32794.66,526.675274,532.679589,0.00,0.000000,0.000000
201604,Auto Particulier,Nissan Polis,365,194428.05,438,236267.02,76,42163.51,3,1380.93,0,0.00,0.00,36,18414.15,19470.54,532.679589,539.422420,0.00,0.000000,0.000000
201605,Auto Particulier,Nissan Polis,438,236267.02,507,270693.02,72,36788.62,3,2346.12,0,0.00,0.00,39,19098.06,19081.56,539.422420,533.911282,0.00,0.000000,0.000000
201606,Auto Particulier,Nissan Polis,507,270693.02,597,319918.34,94,48927.96,4,1709.11,0,0.00,0.00,43,22368.13,24374.60,533.911282,535.876616,0.00,0.000000,0.000000
201607,Auto Particulier,Nissan Polis,597,319918.34,674,368028.29,78,46935.89,1,492.83,0,0.00,0.00,48,27303.11,28970.00,535.876616,546.036038,0.00,0.000000,0.000000
201608,Auto Particulier,Nissan Polis,674,368028.29,747,404974.27,81,41024.69,8,5645.71,0,0.00,0.00,50,29657.38,31224.38,546.036038,542.134230,0.00,0.000000,0.000000
201609,Auto Particulier,Nissan Polis,747,404974.27,835,452671.88,91,49448.06,3,2294.73,8,3856.95,3814.35,62,32809.55,33396.43,542.134230,542.122011,-42.60,482.118750,476.793750
201610,Auto Particulier,Nissan Polis,835,452671.88,897,487199.65,68,36402.84,6,3584.23,16,7669.20,7846.33,39,22307.05,23839.08,542.122011,543.143422,177.13,479.325000,490.395625
201611,Auto Particulier,Nissan Polis,897,487199.65,971,526754.72,77,38425.60,3,1591.84,49,26466.03,28829.78,63,35621.51,35979.07,543.143422,542.486838,2363.75,540.123061,588.362857
201612,Auto Particulier,Nissan Polis,971,526754.72,1044,565855.38,82,43206.32,7,4424.24,48,24274.41,24842.51,46,26014.58,26254.76,542.486838,542.007068,568.10,505.716875,517.552291
201701,Auto Particulier,Nissan Polis,1044,565855.38,1130,612352.83,93,49605.82,7,4202.20,72,37877.48,37477.06,53,27583.87,29252.07,542.007068,541.905159,-400.42,526.076111,520.514722
201702,Auto Particulier,Nissan Polis,1130,612352.83,1182,641008.30,57,30523.86,5,2885.00,55,27367.98,27506.25,42,22202.93,23081.27,541.905159,542.308206,138.27,497.599636,500.113636
201703,Auto Particulier,Nissan Polis,1182,641008.30,1278,693463.93,105,56717.05,9,6343.85,87,47496.33,47897.06,69,38042.58,39724.28,542.308206,542.616533,400.73,545.934827,550.540919
201704,Auto Particulier,Nissan Polis,1278,693463.93,1367,742750.13,95,52420.65,6,3255.01,67,37788.64,36917.90,71,38551.51,39542.81,542.616533,543.343182,-870.74,564.009552,551.013432
201705,Auto Particulier,Nissan Polis,1367,742750.13,1465,799476.35,107,60079.65,8,4319.39,64,33180.71,33401.70,65,36327.03,37457.43,543.343182,545.717645,220.99,518.448593,521.901562
201706,Auto Particulier,Nissan Polis,1465,799476.35,1567,862461.68,110,66075.78,8,5527.85,83,44391.21,46795.26,62,37788.81,38948.52,545.717645,550.390350,2404.05,534.833855,563.798313
201707,Auto Particulier,Nissan Polis,1567,862461.68,1624,902623.90,71,42149.39,14,7124.07,73,43758.78,47254.22,53,30460.83,32156.94,550.390350,555.802894,3495.44,599.435342,647.318082
201708,Auto Particulier,Nissan Polis,1624,902623.90,1685,940198.26,72,39439.17,11,5393.00,76,39800.69,42722.55,60,35903.34,36509.67,555.802894,557.981163,2921.86,523.693289,562.138815
201709,Auto Particulier,Nissan Polis,1685,940198.26,1750,980936.98,74,41709.06,9,6172.92,92,50255.00,54331.13,54,34072.55,34538.81,557.981163,560.535417,4076.13,546.250000,590.555760
201710,Auto Particulier,Nissan Polis,1750,980936.98,1799,1017181.21,56,35230.94,7,2971.00,77,41602.96,43483.58,39,22998.35,25102.02,560.535417,565.414791,1880.62,540.298181,564.721818
201711,Auto Particulier,Nissan Polis,1799,1017181.21,1864,1063623.14,77,47011.26,12,7605.18,110,57810.37,62927.75,60,34354.00,36272.47,565.414791,570.613272,5117.38,525.548818,572.070454
201712,Auto Particulier,Nissan Polis,1864,1063623.14,1909,1095426.51,62,35178.01,18,11829.10,112,59681.92,65416.47,62,32715.60,34813.30,570.613272,573.822163,5734.55,532.874285,584.075625
201801,Auto Particulier,Nissan Polis,1909,1095426.51,1979,1143102.40,88,52369.43,17,9713.69,149,80210.34,84949.33,56,31597.77,32353.67,573.822163,577.616169,4738.99,538.324429,570.129731
201802,Auto Particulier,Nissan Polis,1979,1143102.40,2050,1191158.06,84,51826.72,12,6579.72,102,53776.55,57684.25,58,37105.01,36486.38,577.616169,581.052712,3907.70,527.221078,565.531862
201803,Auto Particulier,Nissan Polis,2050,1191158.06,2133,1244359.51,105,62140.08,22,13807.93,164,90451.08,95327.44,96,59717.00,59709.94,581.052712,583.384674,4876.36,551.530975,581.264878
201804,Auto Particulier,Nissan Polis,2133,1244359.51,2188,1282953.47,77,44910.55,22,13160.51,149,82571.67,88423.40,82,49071.97,50959.00,583.384674,586.358989,5851.73,554.172281,593.445637
201805,Auto Particulier,Nissan Polis,2188,1282953.47,2234,1315164.15,68,39432.31,22,12247.10,147,80253.98,84722.98,62,36454.20,37010.67,586.358989,588.703737,4469.00,545.945442,576.346802
201806,Auto Particulier,Nissan Polis,2234,1315164.15,2305,1358900.22,90,56832.06,19,11799.66,162,94678.81,94866.41,82,51274.76,49743.67,588.703737,589.544563,187.60,584.437098,585.595123
201807,Auto Particulier,Nissan Polis,2305,1358900.22,2353,1393627.08,68,39968.35,18,10716.16,128,80703.25,85071.92,58,43190.54,45161.06,589.544563,592.276702,4368.67,630.494140,664.624375
